siiiisssssssssssiissiiissssisssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss
1.60296E+12;7241711;378;276;1;04:D5:90:40:BC:75;08:94:EF:9C:FF:4B;IP;ICMP;172.18.0.1;172.18.0.20;;;;;;;;OTHER;Time Exceeded;1;3;2;;;rsanwnetwork;;7198220;;;;;;;;;;;;;;;;;;;;;;;command and control,discovery,discovery,exfiltration;standard non-application layer protocol,remote system discovery,network service scanning,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;large icmp request frame,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;Time to Live exceeded in Transit;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;lateral;;;;;;;;;;private src,private dst;;;;;;;;;;;;;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241712;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;46520;53;DNS;;1;2;5;;;rsanwnetwork;;7198221;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:BicXG0nTJotyCkWhtxHCinh50Hw=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241713;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;16196;53;DNS;;1;2;5;;;rsanwnetwork;;7198222;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:XdfP0mkPkSGxr+r3KB7JXn6cvSo=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241714;76;34;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;31428;53;DNS;;1;1;0;;;rsanwnetwork;;7198223;;;;;;;;;log.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:8KQwXeaYoWUhW3UzPWrEsizy8vs=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241715;76;34;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;20335;53;DNS;;1;1;0;;;rsanwnetwork;;7198224;;;;;;;;;log.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:Dz6+oaqqzmmuwGRQbVloZLh1lbs=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241716;77;35;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;36377;53;DNS;;1;1;0;;;rsanwnetwork;;7198225;;;;;;;;;test.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:st739H1FAQ4vi7Hc7vjQhy8qmjI=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241717;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;50163;53;DNS;;1;2;5;;;rsanwnetwork;;7198226;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:hZg5cchpi/dZGAWosdMXnkjJnek=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241718;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;7389;53;DNS;;1;2;5;;;rsanwnetwork;;7198227;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:9+BPVmfegoICnQlJAG74jPHnSWI=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241719;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;3480;53;DNS;;1;1;0;;;rsanwnetwork;;7198228;;;;;;;;;update.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:m1ep2IpEihEw3QNNvKpHuWT2wQk=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241720;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;15112;53;DNS;;1;1;0;;;rsanwnetwork;;7198229;;;;;;;;;update.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:BJI6RgoCgF9nroFKq+4dffGERBU=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241721;228;102;1;00:90:0B:60:4F:DB;04:D5:90:40:BC:75;IP;UDP;172.18.0.14;8.8.8.8;;;;;;54771;53;DNS;;1;3;10;;;rsanwnetwork;;7198230;;;;;;;;;go.microsoft.com,go.microsoft.com,go.microsoft.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:8j0bFvzqKH/B2M8ISUfZXu+96So=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241722;76;34;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;14775;53;DNS;;1;1;0;;;rsanwnetwork;;7198231;;;;;;;;;log.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:dsD1OXHZwf109eHeNnlupZ3QrqA=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241723;76;34;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;32432;53;DNS;;1;1;0;;;rsanwnetwork;;7198232;;;;;;;;;log.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:5A82APrsmwPRPn25b39RfgfmYfQ=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241724;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;32126;53;DNS;;1;1;0;;;rsanwnetwork;;7198233;;;;;;;;;update.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:7eXnlcwxm7VuDBJ4lTVHOnXgeY8=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241725;79;37;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;42207;53;DNS;;1;1;0;;;rsanwnetwork;;7198234;;;;;;;;;update.lastline.com;;;;;;;;;;United States;;;;exfiltration,command and control,exfiltration;exfiltration over alternative protocol,data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dns single request response;single sided udp,session size 0-5k;operations,operations,operations;event analysis,protocol analysis,event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:Ihp10lkPhRfGP1kTzqN+qh4t3y8=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241726;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;59777;53;DNS;;1;2;5;;;rsanwnetwork;;7198235;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:py/ZTj/YKtMODFQRbrUM6HPLljk=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241727;152;68;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;11280;53;DNS;;1;2;5;;;rsanwnetwork;;7198236;;;;;;;;;log.lastline.com,log.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:htpePY/KzDqb8OjMhFiB7j9kywA=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241728;154;70;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;9386;53;DNS;;1;2;5;;;rsanwnetwork;;7198237;;;;;;;;;user.lastline.com,user.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:bw9OxNMCN7gs4Sd0al5G+a1LYPs=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.60296E+12;7241729;154;70;1;08:94:EF:9C:FF:4B;04:D5:90:40:BC:75;IP;UDP;172.18.0.20;8.8.8.8;;;;;;11914;53;DNS;;1;2;5;;;rsanwnetwork;;7198238;;;;;;;;;user.lastline.com,user.lastline.com;;;;;;;;;;United States;;;;exfiltration;data transfer size limits;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;single sided udp,session size 0-5k;operations,operations;event analysis,protocol analysis,event analysis,protocol analysis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;outbound;;;;;;;;;;private src,other dst;;;;;;;;;;;;Google;;;;;;;;;investigation,investigation;;;;;;;;;;;;;;;;;;com;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1:xmwVPpVONuDMAS+M3FIhfrvXnbo=;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
